4594.13,-0.285597,-0.222305,-9.99545,0.00100977,-0.00161684,0.00198753,60.4441,40.9005,8.49264,
4597.6,-0.290576,-0.222305,-9.98598,0.00100977,-0.00161684,0.00305281,60.4441,39.8428,8.15293,
4601.1,-0.290576,-0.222305,-9.98598,0.00100977,-0.00161684,0.00305281,60.4441,39.8428,8.15293,
4604.57,-0.290576,-0.222305,-9.98598,0.00100977,-0.00161684,0.00305281,60.4441,39.8428,8.15293,
4608.09,-0.305514,-0.217502,-9.9765,0.00207505,-0.00268212,0.00305281,61.6741,38.9613,8.32278,
4611.54,-0.305514,-0.217502,-9.9765,0.00207505,-0.00268212,0.00305281,61.6741,38.9613,8.32278,
4615.02,-0.305514,-0.217502,-9.9765,0.00207505,-0.00268212,0.00305281,61.6741,38.9613,8.32278,
4618.53,-0.290576,-0.212698,-9.99071,0.00207505,-0.00268212,0.00305281,61.3227,39.6665,7.98308,
4622,-0.290576,-0.212698,-9.99071,0.00207505,-0.00268212,0.00305281,61.3227,39.6665,7.98308,
4625.52,-0.290576,-0.212698,-9.99071,0.00207505,-0.00268212,0.00305281,61.3227,39.6665,7.98308,
4628.96,-0.270659,-0.212698,-10.0049,0.00207505,-0.00268212,0.00198753,63.7826,38.9613,7.98308,
4632.45,-0.270659,-0.212698,-10.0049,0.00207505,-0.00268212,0.00198753,63.7826,38.9613,7.98308,
4635.95,-0.285597,-0.203091,-9.97177,0.00207505,-0.00268212,0.00198753,61.4984,38.9613,7.98308,
4646.39,-0.285597,-0.203091,-9.99545,0.00207505,-0.00268212,0.00198753,62.2012,39.1376,9.51175,
4649.88,-0.285597,-0.203091,-9.99545,0.00207505,-0.00268212,0.00198753,62.2012,39.1376,9.51175,
4653.37,-0.285597,-0.203091,-9.99545,0.00207505,-0.00268212,0.00198753,62.2012,39.1376,9.51175,
4656.86,-0.290576,-0.217502,-9.98124,0.00207505,-0.00268212,0.00198753,60.7956,38.785,8.15293,
4660.34,-0.290576,-0.217502,-9.98124,0.00207505,-0.00268212,0.00198753,60.7956,38.785,8.15293,
4663.83,-0.290576,-0.217502,-9.98124,0.00207505,-0.00268212,0.00198753,60.7956,38.785,8.15293,
4667.3,-0.275639,-0.222305,-9.98124,0.00100977,-0.00268212,0.00305281,61.3227,38.6087,7.30367,
4670.8,-0.275639,-0.222305,-9.98124,0.00100977,-0.00268212,0.00305281,61.3227,38.6087,7.30367,
4674.27,-0.275639,-0.222305,-9.98124,0.00100977,-0.00268212,0.00305281,61.3227,38.6087,7.30367,
4677.77,-0.285597,-0.222305,-9.98124,0.00207505,-0.0037474,0.00198753,60.7956,38.4324,8.15293,
4681.24,-0.285597,-0.222305,-9.98124,0.00207505,-0.0037474,0.00198753,60.7956,38.4324,8.15293,
4684.72,-0.285597,-0.222305,-9.98124,0.00207505,-0.0037474,0.00198753,60.7956,38.4324,8.15293,
4688.22,-0.290576,-0.217502,-9.96229,0.00207505,-0.00268212,0.00198753,60.6199,40.0191,9.00219,
4691.7,-0.290576,-0.217502,-9.96229,0.00207505,-0.00268212,0.00198753,60.6199,40.0191,9.00219,
4695.2,-0.290576,-0.217502,-9.96229,0.00207505,-0.00268212,0.00198753,60.6199,40.0191,9.00219,
4698.66,-0.290576,-0.222305,-9.98598,0.00100977,-0.00268212,0.00198753,60.7956,39.1376,9.85146,
4702.15,-0.290576,-0.222305,-9.98598,0.00100977,-0.00268212,0.00198753,60.7956,39.1376,9.85146,
4705.65,-0.290576,-0.222305,-9.98598,0.00100977,-0.00268212,0.00198753,60.7956,39.1376,9.85146,
4709.12,-0.290576,-0.207895,-9.98124,0.00207505,-0.00268212,0.00305281,61.8498,38.785,9.51175,
4712.62,-0.290576,-0.207895,-9.98124,0.00207505,-0.00268212,0.00305281,61.8498,38.785,9.51175,
4716.1,-0.290576,-0.203091,-9.9765,0.00314033,-0.00161684,0.00305281,60.7956,39.4902,7.47352,
4719.58,-0.290576,-0.203091,-9.9765,0.00314033,-0.00161684,0.00305281,60.7956,39.4902,7.47352,
4723.08,-0.290576,-0.203091,-9.9765,0.00314033,-0.00161684,0.00305281,60.7956,39.4902,7.47352,
4726.55,-0.290576,-0.217502,-9.98598,0.00207505,-0.00161684,0.00198753,63.2555,40.9005,7.47352,
4730.04,-0.290576,-0.217502,-9.98598,0.00207505,-0.00161684,0.00198753,63.2555,40.9005,7.47352,
4733.52,-0.290576,-0.217502,-9.98598,0.00207505,-0.00161684,0.00198753,63.2555,40.9005,7.47352,
4747.47,-0.285597,-0.222305,-9.99071,0.00100977,-0.00161684,0.00198753,60.9713,40.0191,9.00219,
4750.95,-0.285597,-0.222305,-9.99071,0.00100977,-0.00161684,0.00198753,60.9713,40.0191,9.00219,
4754.42,-0.285597,-0.222305,-9.99071,0.00100977,-0.00161684,0.00198753,60.9713,40.0191,9.00219,
4757.92,-0.290576,-0.212698,-9.98598,0.00100977,-0.00161684,0.00198753,62.9041,39.1376,7.13381,
4761.4,-0.290576,-0.212698,-9.98598,0.00100977,-0.00161684,0.00198753,62.9041,39.1376,7.13381,
4764.9,-0.290576,-0.212698,-9.98598,0.00100977,-0.00161684,0.00198753,62.9041,39.1376,7.13381,
4768.36,-0.270659,-0.207895,-9.9765,0.00207505,-0.00268212,0.00198753,61.8498,39.8428,9.17205,
4771.87,-0.270659,-0.207895,-9.9765,0.00207505,-0.00268212,0.00198753,61.8498,39.8428,9.17205,
4775.35,-0.270659,-0.207895,-9.9765,0.00207505,-0.00268212,0.00198753,61.8498,39.8428,9.17205,
4778.82,-0.280618,-0.212698,-10.0002,0.00207505,-0.00268212,0.00305281,60.9713,39.3139,7.98308,
4782.32,-0.280618,-0.212698,-10.0002,0.00207505,-0.00268212,0.00305281,60.9713,39.3139,7.98308,
4785.79,-0.280618,-0.212698,-10.0002,0.00207505,-0.00268212,0.00305281,60.9713,39.3139,7.98308,
4789.29,-0.280618,-0.222305,-9.9765,0.00207505,-0.0037474,0.00198753,59.7413,39.4902,8.49264,
4792.77,-0.280618,-0.222305,-9.9765,0.00207505,-0.0037474,0.00198753,59.7413,39.4902,8.49264,
4796.24,-0.280618,-0.217502,-9.99545,0.00207505,-0.00268212,0.00305281,62.0255,38.9613,9.00219,
4799.74,-0.280618,-0.217502,-9.99545,0.00207505,-0.00268212,0.00305281,62.0255,38.9613,9.00219,
4803.22,-0.280618,-0.217502,-9.99545,0.00207505,-0.00268212,0.00305281,62.0255,38.9613,9.00219,
4806.71,-0.290576,-0.217502,-9.98598,0.00100977,-0.00268212,0.00305281,60.7956,39.1376,8.15293,
4810.2,-0.290576,-0.217502,-9.98598,0.00100977,-0.00268212,0.00305281,60.7956,39.1376,8.15293,
4813.67,-0.290576,-0.217502,-9.98598,0.00100977,-0.00268212,0.00305281,60.7956,39.1376,8.15293,
4817.17,-0.290576,-0.212698,-9.97177,-5.55106e-05,-0.00268212,0.00198753,60.6199,40.0191,8.32278,
4820.65,-0.290576,-0.212698,-9.97177,-5.55106e-05,-0.00268212,0.00198753,60.6199,40.0191,8.32278,
4824.16,-0.290576,-0.212698,-9.97177,-5.55106e-05,-0.00268212,0.00198753,60.6199,40.0191,8.32278,
4827.61,-0.285597,-0.227109,-9.96229,0.00100977,-0.00161684,0.00198753,60.9713,40.0191,9.00219,
4831.1,-0.285597,-0.227109,-9.96229,0.00100977,-0.00161684,0.00198753,60.9713,40.0191,9.00219,
4834.6,-0.285597,-0.227109,-9.96229,0.00100977,-0.00161684,0.00198753,60.9713,40.0191,9.00219,
4848.52,-0.290576,-0.217502,-9.98124,0.00100977,-0.00268212,0.00198753,60.7956,40.5479,8.49264,
4852.02,-0.290576,-0.217502,-9.98124,0.00100977,-0.00268212,0.00198753,60.7956,40.5479,8.49264,
4855.49,-0.290576,-0.217502,-9.98124,0.00100977,-0.00268212,0.00198753,60.7956,40.5479,8.49264,
4858.99,-0.280618,-0.217502,-9.9765,0.00100977,-0.00268212,0.00305281,61.3227,39.3139,9.3419,
4862.46,-0.280618,-0.217502,-9.9765,0.00100977,-0.00268212,0.00305281,61.3227,39.3139,9.3419,
4865.94,-0.280618,-0.217502,-9.98598,0.00207505,-0.00268212,0.00198753,61.3227,39.3139,9.3419,
4869.44,-0.280618,-0.217502,-9.98598,0.00207505,-0.00268212,0.00198753,63.2555,38.785,8.83234,
4872.92,-0.280618,-0.217502,-9.98598,0.00207505,-0.00268212,0.00198753,63.2555,38.785,8.83234,
4876.42,-0.285597,-0.217502,-9.99071,0.00207505,-0.00268212,0.00198753,61.4984,38.785,8.15293,
4879.88,-0.285597,-0.217502,-9.99071,0.00207505,-0.00268212,0.00198753,61.4984,38.785,8.15293,
4883.37,-0.285597,-0.217502,-9.99071,0.00207505,-0.00268212,0.00198753,61.4984,38.785,8.15293,
4886.87,-0.275639,-0.217502,-9.99071,0.00207505,-0.00268212,0.00305281,59.7413,39.4902,7.13381,
4890.34,-0.275639,-0.217502,-9.99071,0.00207505,-0.00268212,0.00305281,59.7413,39.4902,7.13381,
4893.85,-0.275639,-0.217502,-9.99071,0.00207505,-0.00268212,0.00305281,59.7413,39.4902,7.13381,
4900.8,-0.275639,-0.217502,-9.97177,0.00207505,-0.00268212,0.00198753,61.3227,37.9035,9.00219,
4904.3,-0.275639,-0.217502,-9.97177,0.00207505,-0.00268212,0.00198753,61.3227,37.9035,9.00219,
4907.77,-0.285597,-0.207895,-9.98598,0.00207505,-0.00161684,0.00198753,63.0798,38.6087,9.3419,
4911.27,-0.285597,-0.207895,-9.98598,0.00207505,-0.00161684,0.00198753,63.0798,38.6087,9.3419,
4914.74,-0.285597,-0.207895,-9.98598,0.00207505,-0.00161684,0.00198753,63.0798,38.6087,9.3419,
4918.22,-0.295556,-0.212698,-9.99545,0.00207505,-0.00268212,0.00198753,61.8498,39.8428,7.81323,
4921.72,-0.295556,-0.212698,-9.99545,0.00207505,-0.00268212,0.00198753,61.8498,39.8428,7.81323,
4925.2,-0.295556,-0.212698,-9.99545,0.00207505,-0.00268212,0.00198753,61.8498,39.8428,7.81323,
4928.7,-0.280618,-0.231912,-9.99071,0.00207505,-0.00268212,0.000922245,60.6199,37.9035,9.3419,
4932.18,-0.280618,-0.231912,-9.99071,0.00207505,-0.00268212,0.000922245,60.6199,37.9035,9.3419,
4935.66,-0.280618,-0.231912,-9.99071,0.00207505,-0.00268212,0.000922245,60.6199,37.9035,9.3419,
4939.14,-0.275639,-0.217502,-10.0002,0.00207505,-0.00268212,0.00305281,61.8498,39.1376,7.13381,
4942.62,-0.275639,-0.217502,-10.0002,0.00207505,-0.00268212,0.00305281,61.8498,39.1376,7.13381,
4946.12,-0.285597,-0.207895,-9.98124,0.00100977,-0.00268212,0.00305281,60.9713,39.6665,7.13381,
4949.6,-0.285597,-0.207895,-9.98124,0.00100977,-0.00268212,0.00305281,60.9713,39.6665,6.62426,
4953.08,-0.285597,-0.207895,-9.98124,0.00100977,-0.00268212,0.00305281,60.9713,39.6665,6.62426,
4956.57,-0.285597,-0.207895,-9.98124,0.00100977,-0.00268212,0.00198753,60.9713,39.6665,7.98308,
4960.04,-0.285597,-0.207895,-9.98124,0.00100977,-0.00268212,0.00198753,60.9713,39.6665,7.98308,
4963.54,-0.285597,-0.207895,-9.98124,0.00100977,-0.00268212,0.00198753,60.9713,39.6665,7.98308,
4967.02,-0.290576,-0.207895,-9.98124,0.00100977,-0.00161684,0.00198753,61.3227,40.3716,7.98308,
4970.52,-0.290576,-0.207895,-9.98124,0.00100977,-0.00161684,0.00198753,61.3227,40.3716,7.98308,
4974,-0.290576,-0.207895,-9.98124,0.00100977,-0.00161684,0.00198753,61.3227,40.3716,7.98308,
4977.47,-0.290576,-0.217502,-9.97177,0.00100977,-0.000551555,0.00198753,62.0255,39.6665,7.98308,
4980.97,-0.290576,-0.217502,-9.97177,0.00100977,-0.000551555,0.00198753,62.0255,39.6665,7.98308,
4984.45,-0.290576,-0.217502,-9.97177,0.00100977,-0.000551555,0.00198753,62.0255,39.6665,7.98308,
4987.94,-0.280618,-0.222305,-9.9765,0.00100977,-0.000551555,0.00305281,60.2684,40.7242,7.98308,
4991.42,-0.280618,-0.222305,-9.9765,0.00100977,-0.000551555,0.00305281,60.2684,40.7242,7.98308,
4994.89,-0.280618,-0.222305,-9.9765,0.00100977,-0.000551555,0.00305281,60.2684,40.7242,7.98308,
5008.85,-0.290576,-0.227109,-9.97177,0.00207505,-0.00161684,0.000922245,61.6741,40.3716,8.32278,
5012.33,-0.290576,-0.227109,-9.97177,0.00207505,-0.00161684,0.000922245,61.6741,40.3716,8.32278,
5015.82,-0.290576,-0.227109,-9.97177,0.00207505,-0.00161684,0.000922245,61.6741,40.3716,8.32278,
5019.3,-0.290576,-0.222305,-9.9765,0.00100977,-0.00161684,0.00198753,61.6741,40.3716,8.32278,
5022.8,-0.290576,-0.222305,-9.9765,0.00100977,-0.00161684,0.00198753,61.6741,40.3716,8.32278,
5026.27,-0.305514,-0.217502,-10.0049,0.00207505,-0.00268212,0.000922245,61.6741,40.3716,8.32278,
5029.74,-0.305514,-0.217502,-10.0049,0.00207505,-0.00268212,0.000922245,61.6741,40.3716,8.32278,
5033.24,-0.305514,-0.217502,-10.0049,0.00207505,-0.00268212,0.000922245,61.6741,40.3716,8.32278,
5036.72,-0.295556,-0.207895,-9.99545,0.00207505,-0.00268212,0.000922245,61.3227,38.6087,7.98308,
5040.22,-0.295556,-0.207895,-9.99545,0.00207505,-0.00268212,0.000922245,61.3227,38.6087,7.98308,
5043.69,-0.295556,-0.207895,-9.99545,0.00207505,-0.00268212,0.000922245,61.3227,38.6087,7.98308,
5047.16,-0.285597,-0.222305,-9.98124,0.00207505,-0.00268212,0.00198753,61.8498,39.1376,8.15293,
5050.66,-0.285597,-0.222305,-9.98124,0.00207505,-0.00268212,0.00198753,61.8498,39.1376,8.15293,
5054.13,-0.285597,-0.222305,-9.98124,0.00207505,-0.00268212,0.00198753,61.8498,39.1376,8.15293,
5057.63,-0.275639,-0.227109,-9.96229,0.00207505,-0.00268212,0.00198753,60.4441,39.8428,8.15293,
5061.1,-0.275639,-0.227109,-9.96229,0.00207505,-0.00268212,0.00198753,60.4441,39.8428,8.15293,
5064.59,-0.275639,-0.227109,-9.96229,0.00207505,-0.00268212,0.00198753,60.4441,39.8428,8.15293,
5068.09,-0.275639,-0.231912,-9.97177,0.00207505,-0.00268212,0.00198753,62.0255,39.6665,6.62426,
5071.56,-0.275639,-0.231912,-9.97177,0.00207505,-0.00268212,0.00198753,62.0255,39.6665,6.62426,
5075.06,-0.275639,-0.231912,-9.97177,0.00207505,-0.00268212,0.00198753,62.0255,39.6665,6.62426,
5078.53,-0.290576,-0.217502,-9.9765,0.00207505,-0.0037474,0.00198753,60.7956,38.0798,8.15293,
5082.02,-0.290576,-0.217502,-9.9765,0.00207505,-0.0037474,0.00198753,60.7956,38.0798,8.15293,
5085.52,-0.290576,-0.217502,-9.9765,0.00207505,-0.0037474,0.00198753,60.7956,38.0798,8.15293,
5088.98,-0.275639,-0.212698,-9.97177,0.00207505,-0.0037474,0.00198753,60.7956,39.1376,7.81323,
5092.48,-0.275639,-0.212698,-9.97177,0.00207505,-0.0037474,0.00198753,60.7956,39.1376,7.81323,
5095.96,-0.275639,-0.212698,-9.97177,0.00207505,-0.0037474,0.00198753,60.7956,39.1376,7.81323,
5099.44,-0.270659,-0.212698,-10.0049,0.00207505,-0.00268212,0.00198753,62.2012,38.4324,9.51175,
5102.94,-0.270659,-0.212698,-10.0049,0.00207505,-0.00268212,0.00198753,62.2012,38.4324,9.51175,
5106.42,-0.26568,-0.222305,-9.96703,0.00207505,-0.00268212,0.00198753,62.3769,38.9613,7.98308,
5109.91,-0.26568,-0.222305,-9.96703,0.00207505,-0.00268212,0.00198753,62.3769,38.9613,7.98308,
5113.39,-0.26568,-0.222305,-9.96703,0.00207505,-0.00268212,0.00198753,62.3769,38.9613,7.98308,
5116.86,-0.275639,-0.222305,-9.95756,0.00207505,-0.00268212,0.00198753,61.4984,39.4902,8.15293,
5120.36,-0.275639,-0.222305,-9.95756,0.00207505,-0.00268212,0.00198753,61.4984,39.4902,8.15293,
5123.83,-0.275639,-0.222305,-9.95756,0.00207505,-0.00268212,0.00198753,61.4984,39.4902,8.15293,
5127.34,-0.280618,-0.212698,-9.96703,0.00207505,-0.00161684,0.000922245,61.3227,40.0191,7.98308,
5130.82,-0.280618,-0.212698,-9.96703,0.00207505,-0.00161684,0.000922245,61.3227,40.0191,7.98308,
5134.3,-0.280618,-0.212698,-9.96703,0.00207505,-0.00161684,0.000922245,61.3227,40.0191,7.98308,
5137.79,-0.280618,-0.212698,-9.98598,0.00207505,-0.00161684,-0.000143036,61.147,39.8428,7.13381,
5141.27,-0.280618,-0.212698,-9.98598,0.00207505,-0.00161684,-0.000143036,61.147,39.8428,7.13381,
5144.76,-0.280618,-0.212698,-9.98598,0.00207505,-0.00161684,-0.000143036,61.147,39.8428,7.13381,
5158.68,-0.275639,-0.207895,-10.0002,0.00207505,-0.00268212,0.00198753,61.8498,40.5479,7.47352,
5162.18,-0.275639,-0.207895,-10.0002,0.00207505,-0.00268212,0.00198753,61.8498,40.5479,7.47352,
5165.66,-0.275639,-0.207895,-10.0002,0.00207505,-0.00268212,0.00198753,61.8498,40.5479,7.47352,
5169.14,-0.280618,-0.222305,-9.98598,0.00207505,-0.00268212,0.00198753,60.4441,39.8428,7.13381,
5172.64,-0.280618,-0.222305,-9.98598,0.00207505,-0.00268212,0.00198753,60.4441,39.8428,7.13381,
5176.11,-0.280618,-0.217502,-9.98124,0.00207505,-0.00268212,0.00305281,60.6199,39.8428,7.13381,
5179.61,-0.280618,-0.217502,-9.98124,0.00207505,-0.00268212,0.00305281,60.6199,39.3139,7.64337,
5183.08,-0.280618,-0.217502,-9.98124,0.00207505,-0.00268212,0.00305281,60.6199,39.3139,7.64337,
5186.58,-0.285597,-0.222305,-9.95282,0.00207505,-0.00268212,0.00305281,60.6199,40.7242,6.96396,
5190.06,-0.285597,-0.222305,-9.95282,0.00207505,-0.00268212,0.00305281,60.6199,40.7242,6.96396,
5193.54,-0.285597,-0.222305,-9.95282,0.00207505,-0.00268212,0.00305281,60.6199,40.7242,6.96396,
5197.03,-0.285597,-0.217502,-9.9765,0.00207505,-0.00268212,0.00198753,61.3227,36.8457,8.32278,
5200.52,-0.285597,-0.217502,-9.9765,0.00207505,-0.00268212,0.00198753,61.3227,36.8457,8.32278,
5204,-0.285597,-0.217502,-9.9765,0.00207505,-0.00268212,0.00198753,61.3227,36.8457,8.32278,
5207.49,-0.290576,-0.207895,-9.98124,0.00100977,-0.00268212,0.00198753,61.147,38.0798,6.4544,
5210.96,-0.290576,-0.207895,-9.98124,0.00100977,-0.00268212,0.00198753,61.147,38.0798,6.4544,
5214.46,-0.290576,-0.207895,-9.98124,0.00100977,-0.00268212,0.00198753,61.147,38.0798,6.4544,
5217.93,-0.300535,-0.207895,-10.0049,0.00100977,-0.00268212,0.00198753,61.147,38.4324,8.49264,
5221.43,-0.300535,-0.207895,-10.0049,0.00100977,-0.00268212,0.00198753,61.147,38.4324,8.49264,
5224.92,-0.300535,-0.207895,-10.0049,0.00100977,-0.00268212,0.00198753,61.147,38.4324,8.49264,
5228.38,-0.280618,-0.207895,-9.97177,0.00207505,-0.00268212,0.00198753,60.0927,39.4902,8.83234,
5231.88,-0.280618,-0.207895,-9.97177,0.00207505,-0.00268212,0.00198753,60.0927,39.4902,8.83234,
5235.36,-0.280618,-0.207895,-9.97177,0.00207505,-0.00268212,0.00198753,60.0927,39.4902,8.83234,
5242.34,-0.280618,-0.207895,-9.97177,0.00207505,-0.0037474,0.000922245,62.0255,39.6665,7.98308,
5245.82,-0.280618,-0.207895,-9.97177,0.00207505,-0.0037474,0.000922245,62.0255,39.6665,7.98308,
5252.78,-0.280618,-0.207895,-10.0097,0.00100977,-0.00268212,0.00198753,60.4441,38.785,9.17205,
5256.3,-0.280618,-0.212698,-9.99545,0.00207505,-0.00268212,0.00198753,60.9713,39.3139,7.98308,
5259.75,-0.280618,-0.212698,-9.99545,0.00207505,-0.00268212,0.00198753,60.9713,39.3139,7.98308,
5263.24,-0.280618,-0.212698,-9.99545,0.00207505,-0.00268212,0.00198753,60.9713,39.3139,7.98308,
5266.73,-0.280618,-0.212698,-9.96703,0.00207505,-0.00161684,0.00198753,60.7956,39.8428,8.49264,
5270.2,-0.280618,-0.212698,-9.96703,0.00207505,-0.00161684,0.00198753,60.7956,39.8428,8.49264,
5273.7,-0.280618,-0.212698,-9.96703,0.00207505,-0.00161684,0.00198753,60.7956,39.8428,8.49264,
5277.17,-0.275639,-0.227109,-9.98124,0.00100977,-0.00161684,0.00198753,61.4984,39.1376,9.17205,
5280.66,-0.275639,-0.227109,-9.98124,0.00100977,-0.00161684,0.00198753,61.4984,39.1376,9.17205,
5284.16,-0.275639,-0.227109,-9.98124,0.00100977,-0.00161684,0.00198753,61.4984,39.1376,9.17205,
5298.08,-0.280618,-0.217502,-9.99545,0.00207505,-0.00268212,0.00198753,60.7956,39.4902,7.13381,
5301.58,-0.280618,-0.217502,-9.99545,0.00207505,-0.00268212,0.00198753,60.7956,39.4902,7.13381,
5305.05,-0.280618,-0.217502,-9.99545,0.00207505,-0.00268212,0.00198753,60.7956,39.4902,7.13381,
5308.56,-0.280618,-0.217502,-10.0002,0.00207505,-0.00268212,0.00198753,60.0927,38.785,8.83234,
5312.02,-0.280618,-0.217502,-10.0002,0.00207505,-0.00268212,0.00198753,60.0927,38.785,8.83234,
5315.51,-0.280618,-0.217502,-10.0002,0.00207505,-0.00268212,0.00198753,60.0927,38.785,8.83234,
5319.01,-0.285597,-0.222305,-9.98598,0.00207505,-0.00161684,0.00305281,63.0798,38.9613,7.98308,
5322.48,-0.285597,-0.222305,-9.98598,0.00207505,-0.00161684,0.00305281,63.0798,38.9613,7.98308,
5325.98,-0.285597,-0.222305,-9.98598,0.00207505,-0.00161684,0.00305281,63.0798,38.9613,7.98308,
5329.45,-0.290576,-0.217502,-9.98598,0.00207505,-0.00268212,0.00198753,62.0255,39.6665,8.32278,
5332.95,-0.290576,-0.217502,-9.98598,0.00207505,-0.00268212,0.00198753,62.0255,39.6665,8.32278,
5336.44,-0.285597,-0.207895,-10.0049,0.00100977,-0.00268212,0.00198753,61.3227,38.2561,9.00219,
5339.9,-0.285597,-0.207895,-10.0049,0.00100977,-0.00268212,0.00198753,61.3227,38.2561,9.00219,
5343.41,-0.285597,-0.207895,-10.0049,0.00100977,-0.00268212,0.00198753,61.3227,38.2561,9.00219,
5346.88,-0.280618,-0.217502,-9.99071,0.00207505,-0.0037474,0.00198753,60.6199,40.3716,7.64337,
5350.36,-0.280618,-0.217502,-9.99071,0.00207505,-0.0037474,0.00198753,60.6199,40.3716,7.64337,
5353.86,-0.280618,-0.217502,-9.99071,0.00207505,-0.0037474,0.00198753,60.6199,40.3716,7.64337,
5357.33,-0.285597,-0.222305,-10.0049,0.00207505,-0.00268212,0.00198753,62.3769,39.6665,9.00219,
5360.83,-0.285597,-0.222305,-10.0049,0.00207505,-0.00268212,0.00198753,62.3769,39.6665,9.00219,
5364.3,-0.285597,-0.222305,-10.0049,0.00207505,-0.00268212,0.00198753,62.3769,39.6665,9.00219,
5367.79,-0.290576,-0.217502,-9.9765,0.00314033,-0.00161684,0.00198753,60.6199,40.0191,9.3419,
5371.29,-0.290576,-0.217502,-9.9765,0.00314033,-0.00161684,0.00198753,60.6199,40.0191,9.3419,
5374.77,-0.290576,-0.217502,-9.9765,0.00314033,-0.00161684,0.00198753,60.6199,40.0191,9.3419,
5378.26,-0.275639,-0.222305,-9.98124,0.00314033,-0.00161684,0.00305281,61.147,38.4324,8.83234,
5381.74,-0.275639,-0.222305,-9.98124,0.00314033,-0.00161684,0.00305281,61.147,38.4324,8.83234,
5385.21,-0.275639,-0.222305,-9.98124,0.00314033,-0.00161684,0.00305281,61.147,38.4324,8.83234,
5388.71,-0.26568,-0.217502,-9.98598,0.00314033,-0.00268212,0.00305281,61.3227,39.3139,7.64337,
5392.18,-0.26568,-0.217502,-9.98598,0.00314033,-0.00268212,0.00305281,61.3227,39.3139,7.64337,
5395.68,-0.26568,-0.217502,-9.98598,0.00314033,-0.00268212,0.00305281,61.3227,39.3139,7.64337,
5399.15,-0.270659,-0.217502,-9.99071,0.00207505,-0.00268212,0.00198753,61.3227,39.6665,7.64337,
5402.65,-0.270659,-0.217502,-9.99071,0.00207505,-0.00268212,0.00198753,61.3227,39.6665,7.64337,
5406.14,-0.280618,-0.212698,-9.98598,0.00100977,-0.00268212,0.00305281,61.3227,39.6665,7.64337,
5409.6,-0.280618,-0.212698,-9.98598,0.00100977,-0.00268212,0.00305281,60.0927,39.4902,9.17205,
5413.1,-0.280618,-0.212698,-9.98598,0.00100977,-0.00268212,0.00305281,60.0927,39.4902,9.17205,
5416.58,-0.280618,-0.212698,-9.98598,0.00100977,-0.0037474,0.00305281,60.9713,40.7242,7.64337,
5420.08,-0.280618,-0.212698,-9.98598,0.00100977,-0.0037474,0.00305281,60.9713,40.7242,7.64337,
5423.56,-0.280618,-0.212698,-9.98598,0.00100977,-0.0037474,0.00305281,60.9713,40.7242,7.64337,
5427.03,-0.275639,-0.207895,-9.99071,0.00207505,-0.00268212,0.00305281,62.2012,39.1376,7.47352,
